ds,y,yhat,yhat_lower,yhat_upper,Forecast_Anomaly
2020-10-21,28210.82,27981.965323835117,26871.03681867325,29082.54104448578,0
2020-10-22,28363.66,28031.088479950078,27014.162813975905,29146.43343229322,0
2020-10-23,28335.57,28104.22163184789,26972.624910116545,29170.7647921456,0
2020-10-26,27685.38,28284.81224332473,27186.680416880765,29481.46244012919,0
2020-10-27,27463.19,28365.567468033405,27305.448126014286,29516.9348847475,0
2020-10-28,26519.95,28419.353596103738,27153.37434434875,29528.67396222232,1
2020-10-29,26659.11,28474.556615247766,27356.340820316433,29576.60299017261,1
2020-10-30,26501.6,28552.585090545435,27484.20702936001,29615.19089758354,1
2020-11-02,26925.05,28741.483895075642,27675.067136762125,29896.70839384432,1
2020-11-03,27480.03,28823.131918607356,27751.439433442745,29946.3069692993,1
2020-11-04,27847.66,28876.985947152552,27766.738829631726,29958.33609568629,0
2020-11-05,28390.18,28931.485395382337,27749.500507408353,29995.691876361958,0
2020-11-06,28323.4,29008.07814523962,27950.644581592544,30114.746347983408,0
2020-11-09,29157.97,29188.4163677382,28071.91461144063,30268.568614423446,0
2020-11-10,29420.92,29265.74873666202,28217.934748008814,30318.07272305725,0
2020-11-11,29397.63,29314.48952774261,28136.96284124027,30323.992825746678,0
2020-11-12,29080.17,29363.014852110453,28240.306948792575,30508.124264879883,0
2020-11-13,29479.81,29432.697509986105,28389.031465998978,30499.956752969276,0
2020-11-16,29950.44,29585.84671328995,28419.17878441677,30630.268658748988,0
2020-11-17,29783.35,29651.685216307098,28493.90977904345,30758.98004312435,0
2020-11-18,29438.42,29687.59796263181,28533.894873010882,30759.793386638794,0
2020-11-19,29483.23,29721.91362266127,28581.055374904525,30780.41429636775,0
2020-11-20,29263.48,29775.981040745453,28706.541558866076,30805.014235601837,0
2020-11-23,29591.27,29874.063613352133,28739.856656080494,30951.932607651983,0
2020-11-24,30046.24,29919.054424689617,28815.256317909065,30973.91778620035,0
2020-11-25,29872.47,29933.095081090065,28788.302334419524,31062.078445478775,0
2020-11-27,29910.37,29975.475713040738,28787.12276958023,31022.25047920129,0
2020-11-30,29638.64,30002.948182776163,28865.132736427582,31123.369213650774,0
2020-12-01,29823.92,30025.26966491952,28967.49465168603,31122.69501791258,0
2020-12-02,29883.79,30017.67882227371,28979.959383080968,31133.708618978977,0
2020-12-03,29969.52,30009.075948107416,28800.032898642272,31111.34047813175,0
2020-12-04,30218.26,30021.41930531288,28869.18416942938,31104.221180565688,0
2020-12-07,30069.79,30007.89997761177,28975.9918019065,31080.07781034512,0
2020-12-08,30173.88,30022.352257759983,28913.536986707095,31111.322209547085,0
2020-12-09,30068.81,30010.2030060828,28915.05015936337,31058.273842632392,0
2020-12-10,29999.26,30000.52065747612,28880.978973295714,31075.58516521475,0
2020-12-11,30046.37,30015.36835450971,28934.41520025688,31153.543799392544,0
2020-12-14,29861.55,30030.861565884257,28849.792981947638,31123.74479683661,0
2020-12-15,30199.31,30061.780162751864,29007.134066060018,31197.304776742363,0
2020-12-16,30154.54,30069.123293972152,29012.698285735376,31196.15040173217,0
2020-12-17,30303.37,30081.629294337818,29014.78403104797,31138.34603671657,0
2020-12-18,30179.05,30120.966432706577,29007.455173570394,31172.157582273947,0
2020-12-21,30216.45,30218.97663055214,29077.28128589192,31400.52204001729,0
2020-12-22,30015.51,30278.63025450633,29246.14634195093,31340.618731158986,0
2020-12-23,30129.83,30314.369667254778,29252.03887275165,31371.18298246665,0
2020-12-24,30199.87,30354.352067047017,29223.626103504233,31484.57975203251,0
2020-12-28,30403.97,30581.520643371274,29397.202424236173,31655.544265341214,0
2020-12-29,30335.67,30656.25634236366,29543.68464030852,31769.63178713853,0
2020-12-30,30409.56,30703.402705484103,29631.651490175685,31854.286636555866,0
2020-12-31,30606.48,30750.8898850422,29638.330726213484,31920.5063774449,0
2021-01-04,30223.89,30967.73724006279,29943.653471668717,32098.21130554841,0
2021-01-05,30391.6,31030.31458002457,29977.111144433213,32180.66468374005,0
2021-01-06,30829.4,31062.00133362387,29942.840581319557,32144.975362078778,0
2021-01-07,31041.13,31091.14242950457,30008.07036821895,32193.104347164342,0
2021-01-08,31097.97,31139.18769955756,30045.595929274332,32244.631208306073,0
2021-01-11,31008.69,31216.314062504858,30138.843233136842,32296.40936750853,0
2021-01-12,31068.69,31254.43089925164,30201.346896129227,32407.709004515258,0
2021-01-13,31060.47,31262.32488744741,30108.02993519489,32399.73131605046,0
2021-01-14,30991.52,31268.97423454409,30191.14529606945,32420.09162177823,0
2021-01-15,30814.26,31296.430892410222,30208.172473696686,32394.88051811196,0
2021-01-19,30930.52,31378.390319254224,30248.96258303939,32515.79874767726,0
2021-01-20,31188.38,31387.10385070966,30366.233552391706,32467.11829473653,0
2021-01-21,31176.01,31398.645180966607,30243.857350765193,32557.824893113775,0
2021-01-22,30996.98,31435.091066942594,30308.666276648128,32584.263799377593,0
2021-01-25,30960.0,31517.254373317024,30396.85595462392,32629.842301538283,0
2021-01-26,30937.04,31570.714872782824,30511.46357476004,32699.73036745277,0
2021-01-27,30303.17,31600.51305182558,30559.8714764522,32775.156745025095,1
2021-01-28,30603.36,31635.18625105825,30603.385438607755,32794.94828391607,1
2021-01-29,29982.62,31696.16979883158,30705.316305777316,32784.327538934296,1
2021-02-01,30211.91,31853.27281991789,30864.851006201,33044.42477757096,1
2021-02-02,30687.48,31929.67313610104,30865.149106405188,32883.53894971906,1
2021-02-03,30723.6,31980.155713767068,30824.55227320187,33059.71068017516,1
2021-02-04,31055.86,32032.557847322532,30941.136651026198,33158.046499819866,0
2021-02-05,31148.24,32107.666573790637,30992.34932606184,33204.86177474985,0
2021-02-08,31385.76,32280.141786770168,31238.687034281655,33429.742724635544,0
2021-02-09,31375.83,32351.331507467465,31239.148638398467,33471.27139269141,0
2021-02-10,31437.8,32391.035908621747,31265.658083369202,33470.801225611365,0
2021-02-11,31430.7,32427.02712731841,31272.08502030034,33483.30585297955,0
2021-02-12,31458.4,32480.14879799512,31372.374362396466,33609.758475334085,0
2021-02-16,31522.75,32585.416635460697,31458.534888794653,33636.12996896696,0
2021-02-17,31613.02,32580.20603271304,31506.158163043343,33691.53118219233,0
2021-02-18,31493.34,32568.410361095837,31422.285528372715,33719.29965260859,0
2021-02-19,31494.32,32571.63358846255,31486.954143007108,33630.79837669538,0
2021-02-22,31521.69,32492.98103291799,31464.124320997435,33591.13261448404,0
2021-02-23,31537.35,32472.865383574775,31307.975530960844,33602.311381242995,0
2021-02-24,31961.86,32419.828625066995,31394.394423221256,33558.519988117565,0
2021-02-25,31402.01,32363.149819058774,31298.430963692696,33457.1686179499,0
2021-02-26,30932.37,32325.197324327783,31318.221777025617,33364.58557103077,1
2021-03-01,31535.51,32151.860480571573,31010.47222209941,33173.66394630326,0
2021-03-02,31391.52,32111.566910997168,31089.142409196906,33202.1024167128,0
2021-03-03,31270.09,32044.682201154646,30988.28820989703,33110.45347919969,0
2021-03-04,30924.14,31980.70806087504,30870.941812023037,33032.329021709535,0
2021-03-05,31496.3,31942.12474943774,30773.706532992546,33047.954773016856,0
2021-03-08,31802.44,31806.363910782253,30700.876818132936,32898.22597360636,0
2021-03-09,31832.74,31791.061361470634,30709.960504016457,32892.251291731605,0
2021-03-10,32297.02,31754.819824449976,30712.30476131549,32870.12737944372,0
2021-03-11,32485.59,31726.67001421343,30617.19468499822,32834.19002526574,0
2021-03-12,32778.64,31728.55441561239,30552.952726289896,32707.999899149247,1
2021-03-15,32953.46,31735.931535793487,30611.989379225844,32881.36837163476,1
2021-03-16,32825.95,31773.383467459957,30636.806029204326,32919.72367234619,0
2021-03-17,33015.37,31791.278890055295,30638.285224868938,32939.418732863436,1
2021-03-18,32862.3,31817.96841130639,30750.37105139614,32866.23278257425,0
2021-03-19,32627.97,31874.7316884989,30701.661617430174,33052.574105786254,0
2021-03-22,32731.2,32040.80549485807,30821.593075153694,33159.162977051325,0
2021-03-23,32423.15,32127.31932225486,30978.475806873186,33181.4313755812,0
2021-03-24,32420.06,32191.549902093564,31081.35874347783,33332.526492285935,0
2021-03-25,32619.48,32261.44256520455,31200.476221288856,33416.133075823964,0
2021-03-26,33072.88,32357.92719206986,31215.950608870375,33401.68711020578,0
2021-03-29,33171.37,32619.600770636815,31482.83098126045,33661.4419094714,0
2021-03-30,33066.96,32729.49760594442,31600.59248768082,33817.8112155597,0
2021-03-31,32981.55,32812.67619752625,31675.087737651666,33935.16591215278,0
2021-04-01,33153.21,32897.03113848811,31786.719215327044,33854.57163264217,0
2021-04-05,33527.19,33268.40851609581,32247.8714606918,34371.77980125069,0
2021-04-06,33430.24,33370.76695820292,32300.760777452142,34433.0343001304,0
2021-04-07,33446.26,33442.28046863317,32299.982887495615,34552.20125679067,0
2021-04-08,33503.57,33510.98454990292,32436.16827879125,34697.83085078896,0
2021-04-09,33800.6,33597.95509874235,32514.772982254348,34711.60250358797,0
2021-04-12,33745.4,33783.341508308586,32767.787022991568,34895.98394802794,0
2021-04-13,33677.27,33852.8575680991,32723.622368787506,34984.850819819454,0
2021-04-14,33730.89,33888.76791720806,32842.17744194663,35044.99592846875,0
2021-04-15,34035.99,33919.38250670428,32884.72346908157,35069.348806475624,0
2021-04-16,34200.67,33966.07545138017,32824.537820592515,35048.93052600886,0
2021-04-19,34077.63,34020.8642126254,32937.987123284984,35132.17412093913,0
2021-04-20,33821.3,34044.8453242929,32852.75477218102,35131.474927962656,0
2021-04-21,34137.31,34034.91034767212,32855.958392270935,35164.58649493421,0
2021-04-22,33815.9,34019.81945725464,32934.204225421374,35116.17948696576,0
2021-04-23,34043.49,34021.417005085714,32864.604136045054,35113.7266538709,0
2021-04-26,33981.57,33949.48887160151,32794.66566882312,35100.95595170393,0
2021-04-27,33984.93,33935.75157317122,32800.49162357073,35054.2016169841,0
2021-04-28,33820.38,33891.179534900926,32770.5946998361,34952.17488590315,0
2021-04-29,34060.36,33845.001783573156,32747.26081571987,34924.52852282293,0
2021-04-30,33874.85,33819.50309571868,32724.782630103757,34880.23362086338,0
2021-05-03,34113.23,33694.01024420035,32539.81218896942,34827.48011899566,0
2021-05-04,34133.03,33672.64677822974,32517.9119214269,34715.22203528405,0
2021-05-05,34230.34,33625.89017626271,32514.614555413897,34765.89124495312,0
2021-05-06,34548.53,33583.050134517995,32465.204604444738,34676.670841302104,0
2021-05-07,34777.76,33566.406610333535,32482.394647808447,34615.5098323969,1
2021-05-10,34742.82,33499.18086650886,32396.561791915217,34628.91550086496,1
2021-05-11,34269.16,33506.88028250384,32397.404465814292,34569.32639859376,0
2021-05-12,33587.66,33493.31946380721,32400.090232710045,34577.6086397582,0
2021-05-13,34021.45,33487.27030455373,32289.293268900492,34553.20111197365,0
2021-05-14,34382.13,33505.29972257327,32403.899659022925,34593.426908559624,0
2021-05-17,34327.79,33552.985680358994,32466.23451126121,34639.338104565206,0
2021-05-18,34060.66,33600.07307472659,32554.44945092757,34608.50185616213,0
2021-05-19,33896.04,33625.11303885386,32593.500101247144,34725.717711827034,0
2021-05-20,34084.15,33656.078895913786,32653.141036506015,34858.73110030732,0
2021-05-21,34207.84,33713.862383840096,32642.138437250316,34846.41168163636,0
2021-05-24,34393.98,33859.53575639264,32746.174389589974,34958.64449371604,0
2021-05-25,34312.46,33930.155551321484,32843.44262166178,35048.6965461176,0
2021-05-26,34323.05,33973.35560146087,32845.46065062743,35112.67126414766,0
2021-05-27,34464.64,34016.77626647325,32924.10085988266,35152.55510128701,0
2021-05-28,34529.45,34081.08969702817,32957.91747418299,35137.957645343056,0
2021-06-01,34575.31,34264.082232547196,33123.51014608696,35286.88694325874,0
2021-06-02,34600.38,34285.1215236392,33198.943044279404,35356.75089506244,0
2021-06-03,34577.04,34301.66021189639,33143.74871111992,35383.41396087134,0
2021-06-04,34756.39,34334.9586203183,33249.29031408998,35435.26735695039,0
2021-06-07,34630.24,34353.52156397766,33248.75584944566,35440.1363189462,0
2021-06-08,34599.82,34367.02138699016,33278.18363362206,35489.25467985134,0
2021-06-09,34447.14,34347.67854999796,33256.77625330087,35426.77188306421,0
2021-06-10,34466.24,34324.48460134677,33208.50356354704,35418.16752819055,0
2021-06-11,34479.6,34319.543760220724,33202.06985632615,35430.17512366678,0
2021-06-14,34393.75,34240.14717280597,33055.618914836734,35340.90933796304,0
2021-06-15,34299.33,34228.84881727334,33039.65312916908,35323.277015330226,0
2021-06-16,34033.67,34189.55357634802,33200.20343623559,35387.339732283326,0
2021-06-17,33823.45,34151.64929782574,32997.985883257774,35268.79617494415,0
2021-06-18,33290.08,34137.52120091903,33046.8981822187,35314.71432201751,0
2021-06-21,33876.97,34064.69304061233,32896.88217892887,35216.230494168834,0
2021-06-22,33945.58,34066.68228055826,32944.71448937734,35195.98865508343,0
2021-06-23,33874.24,34045.7914098437,32934.20133584136,35184.84673322558,0
2021-06-24,34196.82,34030.98763993092,32948.656805644525,35156.638729674145,0
2021-06-25,34433.84,34044.14232396584,32952.548313444546,35156.95824860823,0
2021-06-28,34283.27,34072.00459475359,33051.57144914882,35206.42937935767,0
2021-06-29,34292.29,34111.49237019182,33061.89897297506,35216.11815465298,0
2021-06-30,34502.51,34128.823044006254,33055.83234595034,35163.04766292023,0
2021-07-01,34633.53,34152.210848331386,33085.28013308179,35185.21323039947,0
2021-07-02,34786.35,34202.79426614541,33179.997736721496,35328.21645505465,0
2021-07-06,34577.37,34399.163432075795,33311.826973719435,35533.15378723616,0
2021-07-07,34681.79,34440.89617193326,33350.20167207809,35602.45983483297,0
2021-07-08,34421.93,34484.76884691706,33392.3351231629,35648.453504458834,0
2021-07-09,34870.16,34551.70020606619,33382.43341992497,35650.551403741934,0
2021-07-12,34996.18,34704.13366065117,33656.50810660649,35797.96540832583,0
2021-07-13,34888.79,34756.78646004615,33593.33163804311,35767.68002276808,0
2021-07-14,34933.23,34779.93874789239,33723.67917107914,35886.65334918955,0
2021-07-15,34987.02,34801.82690458187,33666.23229565359,35869.081647673935,0
2021-07-16,34687.85,34843.77757353423,33750.853800037876,35855.49415808865,0
2021-07-19,33962.04,34908.09825207353,33845.195903777865,36051.472839778144,0
2021-07-20,34511.99,34943.19822447899,33883.07285472199,36036.1372221929,0
2021-07-21,34798.0,34948.37250080802,33867.84877992387,36041.96880696518,0
2021-07-22,34823.35,34952.37897209915,33826.13885963875,36033.97333350515,0
2021-07-23,35061.55,34977.03631854392,33943.900573106286,36090.158377456275,0
2021-07-26,35144.31,34997.24505972313,33880.19961289719,36011.42616338595,0
2021-07-27,35058.52,35021.34994046199,33946.67088683647,36135.490147944794,0
2021-07-28,34930.93,35017.772531919516,33970.44490824659,36130.963859026706,0
2021-07-29,35084.53,35015.39265853567,33925.6528122476,36107.50880124756,0
2021-07-30,34935.47,35036.07456231489,33954.21880694049,36110.649365496225,0
2021-08-02,34838.16,35058.1733384093,33876.07356422532,36145.520835938994,0
2021-08-03,35116.4,35086.96047295618,34027.151160805304,36214.14297980749,0
2021-08-04,34792.67,35089.669892206315,33946.03047042538,36231.05804281621,0
2021-08-05,35064.25,35094.85949113159,33986.70949697824,36208.39875911566,0
2021-08-06,35208.51,35124.03949456297,34018.72355607259,36179.853185000116,0
2021-08-09,35101.85,35173.41145011199,34049.76384307197,36269.87994857599,0
2021-08-10,35264.67,35210.611026367595,34094.59334101274,36252.40931586667,0
2021-08-11,35484.97,35220.791178307074,34135.96730076606,36225.38284181461,0
2021-08-12,35499.85,35232.18872833586,34097.49831996199,36319.38648010666,0
2021-08-13,35515.38,35266.03143990263,34155.271288985714,36303.63586689694,0
2021-08-16,35625.4,35318.004457913274,34095.06302089695,36363.52822033784,0
2021-08-17,35343.28,35351.83564050744,34353.78104451399,36448.09719012836,0
2021-08-18,34960.69,35356.44967159185,34246.768349264785,36438.191393433306,0
2021-08-19,34894.12,35360.1190333009,34302.29392104715,36411.01098769441,0
2021-08-20,35120.08,35384.15989930418,34278.76702529843,36459.47832993172,0
2021-08-23,35335.71,35395.86777300201,34324.752342020234,36518.7905903178,0
2021-08-24,35366.26,35413.37634250675,34255.91590119447,36510.16190749755,0
2021-08-25,35405.5,35400.648102161664,34314.3780023778,36508.173465181404,0
2021-08-26,35213.12,35386.24064223406,34284.36427435655,36518.62431470961,0
2021-08-27,35455.8,35391.761832179756,34298.1123310397,36496.35828369662,0
2021-08-30,35399.84,35348.10743157908,34205.93722456487,36466.18650944558,0
2021-08-31,35360.73,35348.10853925425,34277.72135500644,36517.723926667364,0
2021-09-01,35312.53,35318.73044246044,34226.36589675572,36394.84546685571,0
2021-09-02,35443.82,35288.71755357176,34223.353600145885,36323.54277890026,0
2021-09-03,35369.09,35279.830753184964,34207.10280551681,36356.81484063193,0
2021-09-07,35100.0,35192.331593503644,34098.31853697431,36287.8872825261,0
2021-09-08,35031.07,35155.58675838969,34001.888781868445,36228.32608569262,0
2021-09-09,34879.38,35119.59513267235,34071.53307640153,36359.25560664573,0
2021-09-10,34607.72,35106.04750971826,33964.19858967762,36181.26794891875,0
2021-09-13,34869.63,35020.32596195169,33976.935056852824,36105.188851018516,0
2021-09-14,34577.57,35011.14436705366,33916.11309259276,36073.18250979427,0
2021-09-15,34814.39,34974.8130504196,33895.38311117139,36123.78328844617,0
2021-09-16,34751.32,34939.92665110588,33746.531407133894,35993.33988477663,0
2021-09-17,34584.88,34928.08431890312,33862.44912933145,36033.115270883674,0
2021-09-20,33970.47,34850.40159558353,33754.91780533455,36013.72078474936,0
2021-09-21,33919.84,34844.74303733856,33700.781785990686,35961.25645861938,0
2021-09-22,34258.32,34812.341981651094,33726.18374281791,35869.28551073961,0
2021-09-23,34764.82,34781.81450828728,33683.35977428169,35915.71616248402,0
2021-09-24,34798.0,34774.79937559623,33644.67705011956,35868.41398706219,0
2021-09-27,34869.37,34715.02089868234,33732.639266969345,35804.0247526777,0
2021-09-28,34299.99,34716.72384813604,33591.24072991785,35919.71249976255,0
2021-09-29,34390.72,34692.51737482057,33541.61053720914,35859.72146637915,0
2021-09-30,33843.92,34671.09639340554,33532.17052745281,35777.502333624,0
2021-10-01,34326.46,34674.17045080653,33672.87618470458,35704.05682358235,0
2021-10-04,34002.92,34651.06009928287,33499.406483098384,35686.81838348559,0
2021-10-05,34314.67,34667.196203425025,33615.45668220972,35830.48680960138,0
2021-10-06,34416.99,34658.51213848133,33513.06961681123,35714.761415213856,0
2021-10-07,34754.94,34653.657308558235,33480.172435282606,35742.55658458605,0
2021-10-08,34746.25,34674.27111452508,33628.68499399714,35738.577961169125,0
2021-10-11,34496.06,34708.569306294194,33533.24021790869,35770.20935617304,0
2021-10-12,34378.34,34744.983880051834,33612.384968623155,35767.69279863671,0
2021-10-13,34377.81,34756.88069750587,33675.88885799707,35908.92361255366,0
2021-10-14,34912.56,34772.73054450969,33672.50711026914,35847.55655557651,0
2021-10-15,35294.76,34813.9884642053,33676.43393236183,35933.18447529445,0
2021-10-18,35258.61,34908.02017986161,33816.870462712715,35991.34972388717,0
2021-10-19,35457.31,34963.034796489694,33825.642656951124,36036.68527578545,0
2021-10-20,35609.34,34992.61809969527,33893.529400807296,36019.643518470504,0
2021-10-21,35603.08,35025.11212156856,33920.01934186142,36055.887760154146,0
2021-10-22,35677.02,35081.86433988454,34008.07112337215,36197.82089350238,0
2021-10-25,35741.15,35214.75387167473,34082.28756534638,36273.44549473686,0
2021-10-26,35756.88,35280.05720116058,34217.09446781468,36455.18444086196,0
2021-10-27,35490.69,35318.593782499716,34144.00599019227,36360.252011973615,0
2021-10-28,35730.48,35358.73456870912,34302.135976867874,36430.43077024392,0
2021-10-29,35819.56,35421.872951982376,34322.74869085963,36546.798453410134,0
2021-11-01,35913.84,35566.997098971275,34477.80117420423,36716.802327104924,0
2021-11-02,36052.63,35634.316167688485,34394.95395407634,36735.73696259263,0
2021-11-03,36157.58,35650.07261468715,34565.30957829927,36837.93380893543,0
2021-11-04,36124.23,35666.593138521,34564.70505568961,36764.144594122874,0
2021-11-05,36327.95,35705.32764981877,34631.27285873552,36819.22151247206,0
2021-11-08,36432.22,35772.88829687709,34694.20411847744,36912.95185386433,0
2021-11-09,36319.98,35812.933540627055,34709.69971843785,36929.85230431755,0
2021-11-10,36079.94,35824.56551736782,34730.565180987425,36995.40283306106,0
2021-11-11,35921.23,35836.177601295196,34812.92922301921,36942.44626666634,0
2021-11-12,36100.31,35869.159848500385,34790.194498637895,37032.4369370481,0
2021-11-15,36087.45,35913.63548051551,34758.39933558463,36985.229551670775,0
2021-11-16,36142.22,35943.760815032445,34884.1410289607,37061.42826126483,0
2021-11-17,35931.05,35944.222814168956,34822.80894912986,37036.43008949655,0
2021-11-18,35870.95,35943.34564695485,34827.26167488373,36979.6128992391,0
2021-11-19,35601.98,35962.4668864706,34921.73798289039,37134.037290440225,0
2021-11-22,35619.25,35956.966655266675,34905.963872919245,37054.0010016971,0
2021-11-23,35813.8,35967.735303894144,34818.9880356287,37084.29045519441,0
2021-11-24,35804.38,35947.63122435296,34871.38625771042,37088.603851595835,0
2021-11-26,34899.34,35921.72731663249,34857.23021318547,37108.68331613813,0
2021-11-29,35135.94,35845.8083295008,34811.75939507537,36921.99021828803,0
2021-11-30,34483.72,35833.130201132764,34781.23491622867,36942.818730083665,1
2021-12-01,34022.04,35790.15573403899,34682.48028932466,36851.06260617885,1
2021-12-02,34639.79,35745.719739797096,34686.29716456388,36893.0601946658,1
2021-12-03,34580.08,35721.72033712375,34629.7997557505,36845.03969419325,1
2021-12-06,35227.03,35595.63003678202,34526.91026180154,36672.672537140665,0
2021-12-07,35719.43,35571.265980221906,34422.71997018636,36642.18141587988,0
2021-12-08,35754.75,35519.627670199545,34363.176136945,36589.6090858835,0
2021-12-09,35754.69,35469.78747375248,34233.76049402345,36532.205973839446,0
2021-12-10,35970.99,35443.826455366914,34300.440336682375,36550.42421107171,0
2021-12-13,35650.95,35333.37775183104,34234.692220111705,36504.62561114633,0
2021-12-14,35544.18,35321.34043827282,34219.48430451198,36436.86351736861,0
2021-12-15,35927.43,35285.368478851866,34120.17500149096,36386.55311383528,0
2021-12-16,35897.64,35254.29243310017,34202.40317192552,36291.196122744775,0
2021-12-17,35365.44,35249.88037054301,34141.165203232864,36346.06128030515,0
2021-12-20,34932.16,35216.70523033625,34141.97676661881,36237.59409431084,0
2021-12-21,35492.7,35233.01160190676,34144.734103595176,36379.57491075548,0
2021-12-22,35753.89,35225.76834653362,34214.298936308616,36320.90992510627,0
2021-12-23,35950.56,35223.22795254493,34060.93820680595,36285.94584527362,0
2021-12-27,36302.38,35286.43282329734,34229.385283758565,36320.45351712711,0
2021-12-28,36398.21,35321.970057668725,34278.06006554312,36406.5557213308,0
2021-12-29,36488.63,35330.682266858974,34196.69554268019,36381.15054381138,1
2021-12-30,36398.08,35340.492266511814,34281.337441590375,36467.24838541451,0
2021-12-31,36338.3,35372.33737623833,34289.738830320384,36456.69110115388,0
2022-01-03,36585.06,35403.864985310654,34338.69815713003,36524.84028311211,1
2022-01-04,36799.65,35428.64000979556,34265.840745570116,36519.737429873756,1
2022-01-05,36407.11,35422.88607584114,34306.031006847756,36552.54626036772,0
2022-01-06,36236.47,35414.83743022754,34308.44207430268,36493.33587907247,0
2022-01-07,36231.66,35425.82654852583,34339.137687274655,36570.11316245816,0
2022-01-10,36068.87,35391.37391655799,34318.31673492433,36568.843991069385,0
2022-01-11,36252.02,35391.76542741717,34353.13247967775,36434.27775686839,0
2022-01-12,36290.32,35361.485111850256,34307.380377276146,36461.90368869566,0
2022-01-13,36113.62,35329.41653413839,34217.2897673183,36399.346765990456,0
2022-01-14,35911.81,35317.53070953117,34157.69866399124,36407.96229475944,0
2022-01-18,35368.47,35214.91420127014,34200.24978152311,36362.97866190243,0
2022-01-19,35028.65,35175.5781585059,34110.48572738754,36228.21439524394,0
2022-01-20,34715.39,35138.34376366815,34029.864064254965,36251.473066856335,0
2022-01-21,34265.37,35125.341327222945,33984.98407743929,36187.44463633132,0
2022-01-24,34364.5,35055.93485322438,33976.439738022185,36215.734420235814,0
