ds,y,yhat,yhat_lower,yhat_upper,Forecast_Anomaly
2022-01-25,34297.73,35058.146291627185,33912.39250005447,36078.553594089644,0
2022-01-26,34168.09,35036.53819117122,33942.81557835136,36117.08585441149,0
2022-01-27,34160.78,35019.78404147414,33789.87643450219,36065.73365615329,0
2022-01-28,34725.47,35029.45940082461,33945.03445697408,36124.001412053876,0
2022-01-31,35131.86,35034.745742290615,33956.950019069314,36203.76077571011,0
2022-02-01,35405.24,35061.68080185081,33886.96848767912,36077.93555999126,0
2022-02-02,35629.33,35063.46254637766,33961.07703599012,36216.093710818815,0
2022-02-03,35111.16,35068.023930918804,33969.400219588155,36260.05026375036,0
2022-02-04,35089.74,35096.230173657066,33947.21408556137,36145.76477517485,0
2022-02-07,35091.13,35134.107890011845,34014.28324898385,36202.22123873885,0
2022-02-08,35462.78,35162.51936049965,34034.98469111547,36243.160090650126,0
2022-02-09,35768.06,35160.45817636772,34065.90302798297,36209.34860833907,0
2022-02-10,35241.59,35155.64410555374,34095.2606854913,36201.2320137529,0
2022-02-11,34738.06,35168.84708853268,34065.75926235811,36298.84830239151,0
2022-02-14,34566.17,35128.816441316085,33994.746705853446,36221.96302320049,0
2022-02-15,34988.84,35121.18016609825,34085.24831996057,36251.204481735054,0
2022-02-16,34934.27,35078.75831181381,34028.10430870639,36264.68307725625,0
2022-02-17,34312.03,35029.85838765513,33909.07493742449,36063.092989800854,0
2022-02-18,34079.18,34995.92356127946,33917.79984203576,36081.647183582645,0
2022-02-22,33596.61,34744.82384687265,33662.14432559586,35744.81299096674,1
2022-02-23,33131.76,34652.046723438434,33537.25222955315,35768.35560433078,1
2022-02-24,33223.83,34554.71052964425,33471.74230374555,35679.19577595935,1
2022-02-25,34058.75,34475.08293633845,33329.89544967844,35614.79528362591,0
2022-02-28,33892.6,34169.88620431145,33149.17452347054,35304.18228222357,0
2022-03-01,33294.95,34083.218174652095,32992.85649821069,35182.41903581547,0
2022-03-02,33891.35,33968.728251693174,32942.37426171283,35091.33651236827,0
2022-03-03,33794.66,33855.9364414771,32727.522767814608,34973.47092323671,0
2022-03-04,33614.8,33767.36053240808,32605.3980133158,34843.738421289876,0
2022-03-07,32817.38,33475.20774503185,32365.286365426757,34525.47866963179,0
2022-03-08,32632.64,33405.92277771725,32299.751536867036,34557.728511841255,0
2022-03-09,33286.25,33314.94613940769,32214.66607880749,34427.97243380094,0
2022-03-10,33174.07,33231.425759896054,32139.222643430214,34373.259275278666,0
2022-03-11,32944.19,33177.42689777817,32051.320234436767,34178.75767166977,0
2022-03-14,32945.24,33015.34013649939,31907.527504871927,34169.892017352286,0
2022-03-15,33544.34,32996.11613796883,31847.874768203994,34112.6570643962,0
2022-03-16,34063.1,32957.44106940479,31961.239925529208,34046.50407586587,1
2022-03-17,34480.76,32927.77623862629,31857.881677755333,33966.707537129136,1
2022-03-18,34754.93,32928.50410160444,31821.32521560033,34001.868976547106,1
2022-03-21,34552.99,32929.275127593704,31889.88691106441,34004.64718773937,1
2022-03-22,34807.46,32961.86910530284,31879.33881036387,34060.30060001342,1
2022-03-23,34358.5,32972.86788728309,31971.699104268508,34127.01520984946,1
2022-03-24,34707.94,32990.26004261714,31903.662242284245,34056.85567349796,1
2022-03-25,34861.24,33035.00901952572,31966.46970006138,34084.34986660519,1
2022-03-28,34955.89,33146.268258967946,32093.626487039244,34282.415264704905,1
2022-03-29,35294.19,33207.65338495167,32121.566275328063,34322.074199127084,1
2022-03-30,35228.81,33243.131169540095,32172.7462682904,34335.5139161145,1
2022-03-31,34678.35,33280.58641167139,32149.725516925846,34380.18851753386,1
2022-04-01,34818.27,33340.92171536735,32219.1940548312,34437.027632342695,1
2022-04-04,34921.88,33472.03012265333,32379.050308841328,34541.04095935247,1
2022-04-05,34641.18,33531.20406118889,32485.96087860555,34688.73591729742,0
2022-04-06,34496.51,33560.19493494891,32399.947852025598,34624.86273134021,0
2022-04-07,34583.57,33587.00427992755,32406.836699065214,34668.2052244492,0
2022-04-08,34721.12,33632.6709620724,32565.288354404907,34681.73000455701,1
2022-04-11,34308.08,33697.269373683295,32622.370586766086,34846.15691671283,0
2022-04-12,34220.36,33727.4040983627,32604.940284783886,34682.02606945966,0
2022-04-13,34564.59,33724.28302536301,32592.99828031189,34709.31342163299,0
2022-04-14,34451.23,33716.15457007613,32598.816876971414,34807.56457577301,0
2022-04-18,34411.69,33664.143762908374,32590.25267336251,34749.61290460883,0
2022-04-19,34911.2,33649.72928807303,32579.97641426091,34813.56341586117,1
2022-04-20,35160.79,33601.218557825654,32505.145166152222,34693.25452382062,1
2022-04-21,34792.76,33547.28101968572,32499.39898614981,34646.493724180546,1
2022-04-22,33811.4,33509.6689816155,32400.32372002459,34612.16080648837,0
2022-04-25,34049.46,33317.02265586455,32178.09483520761,34351.4393073472,0
2022-04-26,33240.18,33261.72594686338,32168.439923499194,34340.806094832675,0
2022-04-27,33301.93,33174.80218184103,32066.335564866713,34331.40217019478,0
2022-04-28,33916.39,33105.509130683284,31924.55963776404,34187.050426707276,0
2022-04-29,32977.21,33055.976868691345,31958.265755625584,34188.867015512275,0
2022-05-02,33061.5,32852.47884518525,31743.038201083556,33929.38361640756,0
2022-05-03,33128.79,32803.0852798123,31786.74298085379,33873.09993887716,0
2022-05-04,34061.06,32727.293806214006,31654.7427670612,33816.71716409872,1
2022-05-05,32997.97,32654.44499961263,31480.05513796946,33860.523018885004,0
2022-05-06,32899.37,32606.866909822755,31477.406929692886,33729.53972016093,0
2022-05-09,32245.7,32442.014797428074,31371.36155689172,33479.26787536982,0
2022-05-10,32160.74,32415.886376059752,31322.38082707371,33565.231733112734,0
2022-05-11,31834.11,32368.049933581933,31310.881169180244,33388.60197211719,0
2022-05-12,31730.3,32327.41103786488,31184.17836472129,33386.935137521206,0
2022-05-13,32196.66,32315.779659090185,31239.317224515224,33477.15881192061,0
2022-05-16,32223.42,32274.926164622397,31191.07649891146,33291.37035151398,0
2022-05-17,32654.59,32293.14111224467,31164.83483118611,33429.78255597026,0
2022-05-18,31490.07,32289.865118805606,31161.964409683926,33376.32660633177,0
2022-05-19,31253.13,32293.200633505803,31259.875108738004,33338.569020115545,1
2022-05-20,31261.9,32324.156123674984,31267.861130775338,33378.21647002227,1
2022-05-23,31880.24,32395.08795599877,31250.425728660357,33481.693730923194,0
2022-05-24,31928.62,32442.92316563647,31306.68777468558,33531.54822104591,0
2022-05-25,32120.28,32464.458086694667,31342.455246084748,33585.23166703686,0
2022-05-26,32637.19,32487.332247836348,31388.251999892218,33565.51031899929,0
2022-05-27,33212.96,32532.19399864442,31399.446456061323,33704.19422097914,0
2022-05-31,32990.12,32647.08080081613,31505.27462479842,33816.81704123296,0
2022-06-01,32813.23,32653.032873395092,31556.12156968133,33720.97905275605,0
2022-06-02,33248.28,32655.007202336492,31638.91413683555,33782.90717492031,0
2022-06-03,32899.7,32674.115785443828,31674.475306910368,33751.70036854133,0
2022-06-06,32915.78,32650.779666681232,31546.762607899993,33750.5222360852,0
2022-06-07,33180.14,32650.004004345883,31521.396501788797,33719.06118698523,0
2022-06-08,32910.9,32615.97355036563,31472.61604891924,33728.395178583734,0
2022-06-09,32272.79,32577.53768900642,31495.33140931182,33675.26530087969,0
2022-06-10,31392.79,32556.671148207744,31394.759816053327,33543.75265360428,1
2022-06-13,30516.74,32424.345895160128,31316.42806482107,33498.09547427551,1
2022-06-14,30364.83,32393.434828864403,31258.714322203603,33469.521229210004,1
2022-06-15,30668.53,32333.469473252895,31177.77866204521,33464.38922761462,1
2022-06-16,29927.07,32273.828260224393,31171.763166883644,33404.92522279156,1
2022-06-17,29888.78,32236.909913743664,31114.763617891986,33309.37256004782,1
2022-06-21,30530.25,32065.403124815875,30978.795667630464,33196.9299942784,1
2022-06-22,30483.13,32017.392450794054,30907.310837665096,33087.532796418454,1
2022-06-23,30677.36,31974.91194859324,30836.494122068027,33087.358396459545,1
2022-06-24,31500.68,31959.964817518354,30940.62101809065,33120.29846024516,0
2022-06-27,31438.26,31902.365217602495,30758.73164674544,33052.069804649334,0
2022-06-28,30946.99,31913.44710562957,30813.463026841695,32975.62359511979,0
2022-06-29,31029.31,31902.635840529576,30738.216000604265,32932.8154124325,0
2022-06-30,30775.43,31898.26713325179,30782.479096032777,32923.52661478778,1
2022-07-01,31097.26,31921.588849921045,30815.672963241734,33040.029887688725,0
2022-07-05,30967.82,32015.508025909356,30862.28664135213,33093.05316951587,0
2022-07-06,31037.68,32033.534949407367,30963.470280681147,33114.335345696556,0
2022-07-07,31384.55,32054.501506761924,31005.0106545217,33104.00143233497,0
2022-07-08,31338.15,32099.311946234215,30955.30012043336,33213.80195555426,0
2022-07-11,31173.84,32189.69089772852,31090.44774109369,33352.58723527603,0
2022-07-12,30981.33,32237.346685291635,31126.343912251974,33273.280226514,1
2022-07-13,30772.79,32255.980553877467,31131.34153307416,33375.168566236396,1
2022-07-14,30630.17,32273.73477664964,31147.940082168472,33397.071925276716,1
2022-07-15,31288.26,32311.836753473286,31176.038430665485,33358.12205396687,0
2022-07-18,31072.61,32365.310249310285,31261.944426854814,33357.77525250652,1
2022-07-19,31827.05,32396.701732134858,31288.96394337964,33465.42634621074,0
2022-07-20,31874.84,32397.972777971274,31337.689640956127,33433.453781206714,0
2022-07-21,32036.9,32397.80552224354,31364.914200422052,33452.18362070826,0
2022-07-22,31899.29,32417.954238549202,31340.656564964927,33627.52372708254,0
2022-07-25,31990.04,32422.17936747471,31368.389519436634,33478.21348592637,0
2022-07-26,31761.54,32440.0578816263,31349.612857618904,33503.59101125512,0
2022-07-27,32197.59,32429.800941740214,31315.936408498008,33522.83423455976,0
2022-07-28,32529.63,32420.30673589545,31305.647403218096,33625.023183139914,0
2022-07-29,32845.13,32433.470524166416,31300.925737542064,33533.27352518116,0
2022-08-01,32798.4,32431.06396699659,31390.30352339536,33564.28784825163,0
2022-08-02,32396.17,32451.23170079078,31394.211357432276,33553.547867202506,0
2022-08-03,32812.5,32445.21031664256,31399.177256392908,33589.23028794717,0
2022-08-04,32726.82,32441.63049179175,31366.08852241875,33549.0510852007,0
2022-08-05,32803.47,32462.075208454364,31442.022216585654,33657.81026956962,0
2022-08-08,32832.54,32486.13177161796,31436.97270930923,33562.9185923423,0
2022-08-09,32774.41,32515.391782760293,31476.557753743054,33591.84636540409,0
2022-08-10,33309.51,32517.964319183935,31415.387218463842,33638.694013745735,0
2022-08-11,33336.67,32522.122096882365,31407.78970965141,33666.89484129251,0
2022-08-12,33761.05,32549.118573842472,31496.743396750906,33647.32352812313,1
2022-08-15,33912.44,32583.011760723737,31515.191195206004,33666.10400793165,1
2022-08-16,34152.01,32611.616124136952,31549.12761999882,33709.31087518301,1
2022-08-17,33980.32,32611.368813924422,31459.439844863115,33661.984559375975,1
2022-08-18,33999.04,32610.508689762017,31512.497240196073,33658.57331456293,1
2022-08-19,33706.74,32630.311208403553,31393.01424745339,33720.454211152995,0
2022-08-22,33063.61,32630.56593886872,31603.501364407744,33703.2997987449,0
2022-08-23,32909.59,32644.50019127812,31578.225020668127,33693.8599962658,0
2022-08-24,32969.23,32628.22819560634,31489.170072101664,33738.82328758692,0
2022-08-25,33291.78,32610.254418851142,31491.26214387239,33728.99235367977,0
2022-08-26,32283.4,32612.136528018338,31480.731432227243,33701.9613703762,0
2022-08-29,32098.99,32556.6932261061,31464.8071587339,33609.642485152675,0
2022-08-30,31790.87,32552.357385389725,31472.467608714243,33613.464019159605,0
2022-08-31,31510.43,32518.396416354088,31394.523918071012,33590.8990680608,0
2022-09-01,31656.42,32483.539602099667,31451.145607112096,33553.7023030899,0
2022-09-02,31318.44,32469.539470711905,31440.10032945099,33545.8937328471,1
2022-09-06,31145.3,32358.94027640288,31173.97946650862,33453.353582129836,1
2022-09-07,31581.28,32315.81550331225,31205.36261147763,33414.426973023896,0
2022-09-08,31774.52,32273.23719111272,31096.998105341016,33361.22716620328,0
2022-09-09,32151.71,32252.91761921941,31185.07775049048,33290.82010213128,0
2022-09-12,32381.34,32145.985543531053,31070.88147707822,33193.44254170427,0
2022-09-13,31104.97,32129.50199523545,31085.165650763356,33274.46157579931,0
2022-09-14,31135.09,32085.78031765792,30953.93606669384,33208.45916981176,0
2022-09-15,30961.82,32043.426858859566,30857.16973664786,33168.00411804827,0
2022-09-16,30822.42,32024.04868757299,30953.472306585118,33091.48816614958,1
2022-09-19,31019.68,31923.365005244024,30869.42042156285,32951.34311047584,0
2022-09-20,30706.23,31909.895320901873,30756.36811327728,32969.339384397346,1
2022-09-21,30183.78,31869.59592521843,30800.727135691595,32987.63215954786,1
2022-09-22,30076.68,31831.06966364455,30752.922578600293,32893.82645648184,1
2022-09-23,29590.41,31815.940212519647,30760.120166664932,32900.52266526573,1
2022-09-26,29260.81,31730.963605212986,30534.1543114825,32880.878306953855,1
2022-09-27,29134.99,31723.93022056805,30628.5271576769,32794.64674546991,1
2022-09-28,29683.74,31690.79691614546,30624.016687775285,32871.930687317596,1
2022-09-29,29225.61,31660.249356757147,30529.658331215975,32697.10173445543,1
2022-09-30,28725.51,31653.9913974326,30538.674701632975,32772.10267077685,1
2022-10-03,29490.89,31601.658466821416,30526.839046146706,32689.39733456022,1
2022-10-04,30316.32,31607.66978738617,30510.494525735106,32627.502768163627,1
2022-10-05,30273.87,31588.693091706125,30468.099786837964,32733.164155963088,1
2022-10-06,29926.94,31573.39892982921,30408.703521060183,32576.039612183446,1
2022-10-07,29296.79,31583.451804302593,30492.87127515341,32641.441496837553,1
2022-10-10,29202.88,31585.635864242708,30473.91080712654,32664.33346102567,1
2022-10-11,29239.19,31611.31212620596,30508.84867215225,32719.840315980568,1
2022-10-12,29210.85,31612.511473573104,30472.703604997732,32679.98345876755,1
2022-10-13,30038.72,31617.73901571463,30561.942993790763,32713.580926750372,1
2022-10-14,29634.83,31648.4827535259,30528.21597201319,32651.33342595675,1
2022-10-17,30185.82,31711.91356690726,30562.118930109442,32722.586560565345,1
2022-10-18,30523.8,31757.122616641107,30681.891143009234,32866.99070275689,1
2022-10-19,30423.81,31777.128025941223,30705.367887460805,32910.323093501196,1
2022-10-20,30333.59,31800.28329133457,30723.99029815675,32887.537638942355,1
2022-10-21,31082.56,31847.942730142127,30853.56059544837,32877.79626504694,0
2022-10-24,31499.62,31955.03212713639,30810.40475079528,33035.320050239075,0
2022-10-25,31836.74,32012.209397349805,31016.03755376097,33035.766297981776,0
2022-10-26,31839.11,32042.83962488306,30914.335272729226,33173.68361726235,0
2022-10-27,32033.28,32075.28004700143,30963.044548758102,33154.92039261999,0
2022-10-28,32861.8,32130.909183544605,31027.24228776408,33177.046190002686,0
2022-10-31,32732.95,32254.50326406329,31081.07902056447,33387.40842531379,0
2022-11-01,32653.2,32314.933904308564,31194.228942555368,33399.48717046915,0
2022-11-02,32147.76,32347.81793812631,31294.915123805145,33407.56494221563,0
2022-11-03,32001.25,32381.58726397,31207.51004432038,33472.56946552589,0
2022-11-04,32403.22,32437.689297760106,31296.346852598053,33472.46164633132,0
2022-11-07,32827.0,32558.093992818878,31540.970087305355,33706.41950395904,0
2022-11-08,33160.83,32616.028146338944,31582.766529032546,33754.582924735456,0
2022-11-09,32513.94,32645.70718543858,31481.765090200915,33697.834268957704,0
2022-11-10,33715.37,32675.54043865575,31623.75235267271,33770.82062411301,0
2022-11-11,33747.86,32726.935075435038,31668.470256636916,33808.544589591584,0
2022-11-14,33536.7,32827.9638019148,31648.911959785048,34045.93842102972,0
2022-11-15,33592.92,32877.42690728141,31774.030226045146,33964.529336824686,0
2022-11-16,33553.83,32897.48631480138,31747.12610920718,33961.00854138166,0
2022-11-17,33546.32,32916.46912589639,31751.34121358434,33990.13193447271,0
2022-11-18,33745.69,32955.70999845055,31879.600172267903,34067.11852680941,0
2022-11-21,33700.28,33011.99502988111,31917.481471977848,34204.383131838425,0
2022-11-22,34098.1,33043.75306237461,32013.922589828882,34194.00755363847,0
2022-11-23,34194.06,33044.77571939622,31974.223898818127,34123.68283647501,1
2022-11-25,34347.03,33061.34228555736,31938.64678106813,34263.57698217903,1
2022-11-28,33849.46,33048.78142371565,31992.340977188738,34159.54738326181,0
2022-11-29,33852.53,33056.86259492595,31956.944835540213,34107.32397832734,0
2022-11-30,34589.77,33034.34999586811,31911.254846708252,34165.15076641693,1
2022-12-01,34395.01,33010.00884692547,31919.84844259958,34117.34182193382,1
2022-12-02,34429.88,33005.67073472135,31916.882521291478,34051.6293001858,1
2022-12-05,33947.1,32935.381584983945,31880.097596166925,33999.050902872645,0
2022-12-06,33596.34,32928.40326996386,31757.64981946176,33948.134205119866,0
2022-12-07,33597.92,32893.49197826838,31716.809302507576,34015.75460865855,0
2022-12-08,33781.48,32859.70723249201,31733.84059741005,33995.345135664604,0
2022-12-09,33476.46,32849.130593720234,31682.77765141392,33983.63782690047,0
2022-12-12,34005.04,32781.02308019175,31675.787749922867,33766.012621788,1
2022-12-13,34108.64,32781.970084978595,31749.195273920996,33878.07188976593,1
2022-12-14,33966.35,32758.52150621191,31600.60328766394,33866.50714554911,1
2022-12-15,33202.22,32739.588017356018,31594.65698825892,33760.27067830182,0
2022-12-16,32920.46,32747.027710933635,31688.30893256683,33823.08741839448,0
2022-12-19,32757.54,32748.67164965532,31674.103987173676,33856.326151948,0
2022-12-20,32849.74,32776.695749877144,31632.17893288431,33848.874145206646,0
2022-12-21,33376.48,32781.406028831334,31679.62724301079,33891.417521061805,0
2022-12-22,33027.49,32791.15872696055,31673.536139594653,33801.942478237026,0
2022-12-23,33203.93,32827.23698706485,31781.33413432111,34019.17734478184,0
2022-12-27,33241.56,32959.507165771305,31892.142134892634,34044.624645875054,0
2022-12-28,32875.71,32984.206973259395,31853.200189445095,34034.0611249693,0
2022-12-29,33220.8,33010.76787664596,31994.749621508676,34141.809314375954,0
2022-12-30,33147.25,33060.12440529899,31972.740717420584,34101.59591658071,0
2023-01-03,33136.37,33206.14925730316,32056.431194089047,34189.9095500227,0
2023-01-04,33269.77,33224.23952518496,32088.27716848519,34418.7962863853,0
2023-01-05,32930.08,33240.42301660118,32077.251777291913,34301.40448732254,0
2023-01-06,33630.61,33275.92362316837,32083.896804502638,34338.21941103475,0
2023-01-09,33517.65,33315.50243963793,32265.83736126418,34479.71114605994,0
2023-01-10,33704.1,33340.33319407841,32266.31674095126,34389.491180270685,0
2023-01-11,33973.01,33334.176818293454,32241.279664906204,34466.71411207746,0
2023-01-12,34189.97,33325.808712441074,32181.160672152444,34397.25843324018,0
2023-01-13,34302.61,33337.10220905444,32277.380358581773,34440.54687357481,0
2023-01-17,33910.85,33320.542284857605,32253.261485765368,34402.56869005033,0
2023-01-18,33296.96,33300.846101559284,32214.5167599004,34405.594806216,0
2023-01-19,33044.56,33282.486759851,32196.517880822455,34386.64137712747,0
2023-01-20,33375.49,33287.622941159556,32196.088590574844,34350.34819195126,0
2023-01-23,33629.56,33268.795013852345,32068.166375677127,34340.00178038897,0
2023-01-24,33733.96,33286.8710112741,32262.735631461153,34404.60877020817,0
2023-01-25,33743.84,33280.810696369146,32271.62858614836,34409.53774768765,0
2023-01-26,33949.41,33279.414095872206,32210.03656295982,34416.84691414768,0
2023-01-27,33978.08,33304.39138644558,32308.932333030734,34419.46735317913,0
2023-01-30,33717.09,33356.64950189597,32259.169201214117,34536.42973079876,0
2023-01-31,34086.04,33400.05803636427,32279.54116649918,34459.75050499732,0
2023-02-01,34092.96,33418.93724487374,32338.515092332334,34551.23881728917,0
2023-02-02,34053.94,33441.33414628439,32291.975482895763,34563.82475909251,0
2023-02-03,33926.01,33488.21362540509,32397.757655043184,34528.96476451144,0
2023-02-06,33891.02,33587.86807297203,32488.588935834294,34644.028252005315,0
2023-02-07,34156.69,33638.93291166067,32579.250785716955,34674.59653857579,0
2023-02-08,33949.01,33660.57178472151,32557.33249029196,34764.161750896215,0
2023-02-09,33699.88,33680.48007005655,32570.768656118744,34774.26097714507,0
2023-02-10,33869.27,33719.380843357394,32584.9185216369,34840.83689659261,0
2023-02-13,34245.93,33761.51181671768,32660.839274259124,34812.69965243842,0
2023-02-14,34089.27,33782.597002969975,32624.47007113521,34849.40272797925,0
2023-02-15,34128.05,33769.3470006036,32636.412263835693,34850.88348270113,0
2023-02-16,33696.85,33749.92136595004,32661.820168456998,34842.85815298625,0
2023-02-17,33826.69,33745.607581318705,32699.17109680745,34792.18125113736,0
2023-02-21,33129.59,33611.25735693248,32552.360747684408,34642.97366434396,0
2023-02-22,33045.09,33546.456862183055,32463.990524388777,34701.218323776025,0
2023-02-23,33153.91,33476.32892109548,32427.220340164622,34595.92576988441,0
2023-02-24,32816.92,33423.020363676515,32311.559795938836,34446.23415630128,0
2023-02-27,32889.09,33190.485733640446,32137.31464209077,34288.96129137551,0
2023-02-28,32656.7,33125.71379107292,32061.57869658678,34274.15090783235,0
2023-03-01,32661.84,33031.89466820647,31840.9580412161,34090.39405118748,0
2023-03-02,33003.57,32938.54144574083,31818.98219358669,34091.56404236298,0
2023-03-03,33390.97,32868.18524949865,31782.874772804404,34003.963100715155,0
2023-03-06,33431.44,32623.796754410905,31656.187744925923,33696.13379272635,0
2023-03-07,32856.46,32568.359797781075,31448.147736137416,33710.33763809256,0
2023-03-08,32798.4,32490.343403287352,31360.64438309601,33698.24937516884,0
2023-03-09,32254.86,32419.002428096042,31262.48468292154,33521.609363263524,0
2023-03-10,31909.64,32376.517584337485,31316.15942894415,33545.98252465604,0
2023-03-13,31819.14,32246.21323423992,31201.05727533443,33419.392385979474,0
2023-03-14,32155.4,32237.084154951634,31173.189365219518,33379.254817300745,0
2023-03-15,31874.57,32208.461954233604,31142.81027170461,33248.48082811197,0
2023-03-16,32246.55,32188.926666239608,31043.907306519337,33193.05013971504,0
2023-03-17,31861.98,32199.973231835633,31115.883060033197,33298.10383505204,0
2023-03-20,32244.58,32233.83982037409,31111.292669797625,33335.218337491715,0
2023-03-21,32560.6,32278.46715135653,31233.907145096302,33371.816983096454,0
2023-03-22,32030.11,32302.11905841744,31269.85266031629,33360.93728154006,0
2023-03-23,32105.25,32332.840016269307,31223.635725767108,33431.83544006572,0
2023-03-24,32237.53,32391.639202330553,31284.194225815554,33439.40286447236,0
2023-03-27,32432.08,32549.69128665032,31384.122550754746,33621.62610651051,0
2023-03-28,32394.25,32628.28251158245,31511.628483366803,33756.61095664061,0
2023-03-29,32717.6,32681.781991874206,31565.031834771158,33742.377425327526,0
2023-03-30,32859.03,32738.0714800732,31716.134370504595,33841.98177918806,0
2023-03-31,33274.15,32818.045045027466,31680.91818303598,33939.15674524683,0
2023-04-03,33601.15,33012.738819027014,31902.38439095277,34194.05515398883,0
2023-04-04,33402.38,33094.594653594635,31950.03866264405,34231.64744849943,0
2023-04-05,33482.72,33146.967648990634,32031.43682641214,34255.518646275326,0
2023-04-06,33485.29,33197.82901454459,32146.97221477311,34331.55268679425,0
2023-04-10,33586.52,33410.29000177634,32290.27544508015,34447.72994691569,0
2023-04-11,33684.79,33467.2638493146,32327.861870808076,34566.55175598569,0
2023-04-12,33646.5,33491.401973567146,32444.86206972527,34535.60934163227,0
2023-04-13,34029.69,33510.89725037395,32429.45887381881,34582.64480267646,0
2023-04-14,33886.47,33546.99697443509,32409.886648292362,34624.82906779337,0
2023-04-17,33987.18,33571.74610795431,32556.95879488826,34628.65420263395,0
2023-04-18,33976.63,33585.77451532626,32430.599606855994,34669.73372457192,0
2023-04-19,33897.01,33565.63638260182,32423.395269410277,34699.40379789554,0
2023-04-20,33786.62,33539.91361625039,32424.454832665266,34670.02244916176,0
2023-04-21,33808.96,33530.26830782544,32346.21535351219,34656.1694581679,0
2023-04-24,33875.4,33419.11524761951,32349.00190863735,34534.04972236333,0
2023-04-25,33530.83,33389.878473510056,32336.9169717297,34529.8524187176,0
2023-04-26,33301.87,33328.31879492533,32300.124825627474,34452.578617860076,0
2023-04-27,33826.16,33263.51913424221,32284.976330697147,34437.381892245656,0
2023-04-28,34098.16,33217.636068701606,32189.07005049328,34284.22866057951,0
